"","date","experiment","round","assay","plate","row","col","strain","condition","drug","dose","control","trait","phenotype","selected"
"4021","20191025","scbdose",2,"a",1,"E","5","ECA1114","bleomycin","bleomycin_4",25,"water","median.EXT",-416.8125,FALSE
"4022","20191025","scbdose",2,"a",1,"E","7","ECA232","bleomycin","bleomycin_0",0,"water","median.EXT",629.1875,TRUE
"4023","20191025","scbdose",2,"a",1,"E","8","ECA232","bleomycin","bleomycin_1",3.125,"water","median.EXT",37.1875,FALSE
"4024","20191025","scbdose",2,"a",1,"E","9","ECA232","bleomycin","bleomycin_2",6.25,"water","median.EXT",-165.8125,FALSE
"4025","20191025","scbdose",2,"a",1,"F","1","CB4856","bleomycin","bleomycin_0",0,"water","median.EXT",709.1875,TRUE
"4026","20191025","scbdose",2,"a",1,"F","10","N2","bleomycin","bleomycin_3",12.5,"water","median.EXT",-310.8125,TRUE
"4027","20191025","scbdose",2,"a",1,"F","11","N2","bleomycin","bleomycin_4",25,"water","median.EXT",-367.8125,FALSE
"4028","20191025","scbdose",2,"a",1,"F","2","CB4856","bleomycin","bleomycin_1",3.125,"water","median.EXT",439.1875,FALSE
"4029","20191025","scbdose",2,"a",1,"F","3","CB4856","bleomycin","bleomycin_2",6.25,"water","median.EXT",221.6875,FALSE
"4030","20191025","scbdose",2,"a",1,"F","4","CB4856","bleomycin","bleomycin_3",12.5,"water","median.EXT",-134.3125,TRUE
"4031","20191025","scbdose",2,"a",1,"F","5","CB4856","bleomycin","bleomycin_4",25,"water","median.EXT",-287.3125,FALSE
"4032","20191025","scbdose",2,"a",1,"F","7","N2","bleomycin","bleomycin_0",0,"water","median.EXT",665.6875,TRUE
"4033","20191025","scbdose",2,"a",1,"F","8","N2","bleomycin","bleomycin_1",3.125,"water","median.EXT",-234.8125,FALSE
"4034","20191025","scbdose",2,"a",1,"F","9","N2","bleomycin","bleomycin_2",6.25,"water","median.EXT",-180.8125,FALSE
"4035","20191025","scbdose",2,"a",1,"G","1","CB4856","bleomycin","bleomycin_0",0,"water","median.EXT",651.1875,TRUE
"4036","20191025","scbdose",2,"a",1,"G","10","ECA1114","bleomycin","bleomycin_3",12.5,"water","median.EXT",-328.8125,TRUE
"4037","20191025","scbdose",2,"a",1,"G","11","ECA1114","bleomycin","bleomycin_4",25,"water","median.EXT",-396.3125,FALSE
"4038","20191025","scbdose",2,"a",1,"G","2","CB4856","bleomycin","bleomycin_1",3.125,"water","median.EXT",432.1875,FALSE
"4039","20191025","scbdose",2,"a",1,"G","3","CB4856","bleomycin","bleomycin_2",6.25,"water","median.EXT",215.1875,FALSE
"4040","20191025","scbdose",2,"a",1,"G","4","CB4856","bleomycin","bleomycin_3",12.5,"water","median.EXT",-61.8125,TRUE
"4041","20191025","scbdose",2,"a",1,"G","5","CB4856","bleomycin","bleomycin_4",25,"water","median.EXT",-251.3125,FALSE
"4042","20191025","scbdose",2,"a",1,"G","7","ECA1114","bleomycin","bleomycin_0",0,"water","median.EXT",645.1875,TRUE
"4043","20191025","scbdose",2,"a",1,"G","8","ECA1114","bleomycin","bleomycin_1",3.125,"water","median.EXT",-38.3125,FALSE
"4044","20191025","scbdose",2,"a",1,"G","9","ECA1114","bleomycin","bleomycin_2",6.25,"water","median.EXT",-267.3125,FALSE
"4045","20191025","scbdose",2,"a",1,"H","1","N2","bleomycin","bleomycin_0",0,"water","median.EXT",666.1875,TRUE
"4046","20191025","scbdose",2,"a",1,"H","10","ECA232","bleomycin","bleomycin_3",12.5,"water","median.EXT",-256.8125,TRUE
"4047","20191025","scbdose",2,"a",1,"H","11","ECA232","bleomycin","bleomycin_4",25,"water","median.EXT",-334.8125,FALSE
"4048","20191025","scbdose",2,"a",1,"H","2","N2","bleomycin","bleomycin_1",3.125,"water","median.EXT",-56.3125,FALSE
"4049","20191025","scbdose",2,"a",1,"H","3","N2","bleomycin","bleomycin_2",6.25,"water","median.EXT",-252.8125,FALSE
"4050","20191025","scbdose",2,"a",1,"H","4","N2","bleomycin","bleomycin_3",12.5,"water","median.EXT",-312.8125,TRUE
"4051","20191025","scbdose",2,"a",1,"H","5","N2","bleomycin","bleomycin_4",25,"water","median.EXT",-339.8125,FALSE
"4052","20191025","scbdose",2,"a",1,"H","7","ECA232","bleomycin","bleomycin_0",0,"water","median.EXT",625.1875,TRUE
"4053","20191025","scbdose",2,"a",1,"H","8","ECA232","bleomycin","bleomycin_1",3.125,"water","median.EXT",1.68749999999998,FALSE
"4054","20191025","scbdose",2,"a",1,"H","9","ECA232","bleomycin","bleomycin_2",6.25,"water","median.EXT",-126.8125,FALSE
"4055","20191025","scbdose",2,"a",7,"A","1","N2","puromycin","puromycin_0",0,"water","median.EXT",129.931249999998,TRUE
"4056","20191025","scbdose",2,"a",7,"A","10","CB4856","puromycin","puromycin_3",225,"water","median.EXT",-11.5687500000018,FALSE
"4057","20191025","scbdose",2,"a",7,"A","11","CB4856","puromycin","puromycin_4",300,"water","median.EXT",-192.568750000003,TRUE
"4058","20191025","scbdose",2,"a",7,"A","2","N2","puromycin","puromycin_1",75,"water","median.EXT",11.4312500000001,FALSE
"4059","20191025","scbdose",2,"a",7,"A","3","N2","puromycin","puromycin_2",150,"water","median.EXT",-34.5687499999999,FALSE
"4060","20191025","scbdose",2,"a",7,"A","4","N2","puromycin","puromycin_3",225,"water","median.EXT",-101.56875,FALSE
"4061","20191025","scbdose",2,"a",7,"A","5","N2","puromycin","puromycin_4",300,"water","median.EXT",-331.56875,TRUE
"4062","20191025","scbdose",2,"a",7,"A","7","CB4856","puromycin","puromycin_0",0,"water","median.EXT",203.43125,TRUE
"4063","20191025","scbdose",2,"a",7,"A","8","CB4856","puromycin","puromycin_1",75,"water","median.EXT",121.43125,FALSE
"4064","20191025","scbdose",2,"a",7,"A","9","CB4856","puromycin","puromycin_2",150,"water","median.EXT",142.43125,FALSE
"4065","20191025","scbdose",2,"a",7,"B","1","ECA232","puromycin","puromycin_0",0,"water","median.EXT",152.93125,TRUE
"4066","20191025","scbdose",2,"a",7,"B","10","ECA1114","puromycin","puromycin_3",225,"water","median.EXT",-7.56874999999991,FALSE
"4067","20191025","scbdose",2,"a",7,"B","11","ECA1114","puromycin","puromycin_4",300,"water","median.EXT",-309.56875,TRUE
"4068","20191025","scbdose",2,"a",7,"B","2","ECA232","puromycin","puromycin_1",75,"water","median.EXT",84.4312500000001,FALSE
"4069","20191025","scbdose",2,"a",7,"B","3","ECA232","puromycin","puromycin_2",150,"water","median.EXT",21.4312500000001,FALSE
"4070","20191025","scbdose",2,"a",7,"B","4","ECA232","puromycin","puromycin_3",225,"water","median.EXT",-142.56875,FALSE
"4071","20191025","scbdose",2,"a",7,"B","5","ECA232","puromycin","puromycin_4",300,"water","median.EXT",-315.06875,TRUE
"4072","20191025","scbdose",2,"a",7,"B","7","ECA1114","puromycin","puromycin_0",0,"water","median.EXT",173.43125,TRUE
"4073","20191025","scbdose",2,"a",7,"B","8","ECA1114","puromycin","puromycin_1",75,"water","median.EXT",139.43125,FALSE
"4074","20191025","scbdose",2,"a",7,"B","9","ECA1114","puromycin","puromycin_2",150,"water","median.EXT",114.43125,FALSE
"4075","20191025","scbdose",2,"a",7,"C","1","ECA232","puromycin","puromycin_0",0,"water","median.EXT",106.43125,TRUE
"4076","20191025","scbdose",2,"a",7,"C","10","N2","puromycin","puromycin_3",225,"water","median.EXT",-219.56875,FALSE
"4077","20191025","scbdose",2,"a",7,"C","11","N2","puromycin","puromycin_4",300,"water","median.EXT",-362.56875,TRUE
"4078","20191025","scbdose",2,"a",7,"C","2","ECA232","puromycin","puromycin_1",75,"water","median.EXT",66.9312500000001,FALSE
"4079","20191025","scbdose",2,"a",7,"C","3","ECA232","puromycin","puromycin_2",150,"water","median.EXT",18.4312500000001,FALSE
"4080","20191025","scbdose",2,"a",7,"C","4","ECA232","puromycin","puromycin_3",225,"water","median.EXT",-71.5687499999999,FALSE
"4081","20191025","scbdose",2,"a",7,"C","5","ECA232","puromycin","puromycin_4",300,"water","median.EXT",-246.56875,TRUE
"4082","20191025","scbdose",2,"a",7,"C","7","N2","puromycin","puromycin_0",0,"water","median.EXT",152.43125,TRUE
"4083","20191025","scbdose",2,"a",7,"C","8","N2","puromycin","puromycin_1",75,"water","median.EXT",14.4312500000001,FALSE
"4084","20191025","scbdose",2,"a",7,"C","9","N2","puromycin","puromycin_2",150,"water","median.EXT",55.4312500000001,FALSE
"4085","20191025","scbdose",2,"a",7,"D","1","ECA1114","puromycin","puromycin_0",0,"water","median.EXT",201.43125,TRUE
"4086","20191025","scbdose",2,"a",7,"D","10","CB4856","puromycin","puromycin_3",225,"water","median.EXT",12.4312500000001,FALSE
"4087","20191025","scbdose",2,"a",7,"D","11","CB4856","puromycin","puromycin_4",300,"water","median.EXT",-168.56875,TRUE
"4088","20191025","scbdose",2,"a",7,"D","2","ECA1114","puromycin","puromycin_1",75,"water","median.EXT",119.43125,FALSE
"4089","20191025","scbdose",2,"a",7,"D","3","ECA1114","puromycin","puromycin_2",150,"water","median.EXT",127.43125,FALSE
"4090","20191025","scbdose",2,"a",7,"D","4","ECA1114","puromycin","puromycin_3",225,"water","median.EXT",3.93125000000009,FALSE
"4091","20191025","scbdose",2,"a",7,"D","5","ECA1114","puromycin","puromycin_4",300,"water","median.EXT",-222.56875,TRUE
"4092","20191025","scbdose",2,"a",7,"D","7","CB4856","puromycin","puromycin_0",0,"water","median.EXT",134.43125,TRUE
"4093","20191025","scbdose",2,"a",7,"D","8","CB4856","puromycin","puromycin_1",75,"water","median.EXT",129.43125,FALSE
"4094","20191025","scbdose",2,"a",7,"D","9","CB4856","puromycin","puromycin_2",150,"water","median.EXT",158.43125,FALSE
"4095","20191025","scbdose",2,"a",7,"E","1","ECA1114","puromycin","puromycin_0",0,"water","median.EXT",130.43125,TRUE
"4096","20191025","scbdose",2,"a",7,"E","10","ECA232","puromycin","puromycin_3",225,"water","median.EXT",-24.5687499999999,FALSE
"4097","20191025","scbdose",2,"a",7,"E","11","ECA232","puromycin","puromycin_4",300,"water","median.EXT",-170.56875,TRUE
"4098","20191025","scbdose",2,"a",7,"E","2","ECA1114","puromycin","puromycin_1",75,"water","median.EXT",103.93125,FALSE
"4099","20191025","scbdose",2,"a",7,"E","3","ECA1114","puromycin","puromycin_2",150,"water","median.EXT",125.93125,FALSE
"4100","20191025","scbdose",2,"a",7,"E","4","ECA1114","puromycin","puromycin_3",225,"water","median.EXT",-98.5687499999999,FALSE
"4101","20191025","scbdose",2,"a",7,"E","5","ECA1114","puromycin","puromycin_4",300,"water","median.EXT",-218.56875,TRUE
"4102","20191025","scbdose",2,"a",7,"E","7","ECA232","puromycin","puromycin_0",0,"water","median.EXT",133.93125,TRUE
"4103","20191025","scbdose",2,"a",7,"E","8","ECA232","puromycin","puromycin_1",75,"water","median.EXT",139.93125,FALSE
"4104","20191025","scbdose",2,"a",7,"E","9","ECA232","puromycin","puromycin_2",150,"water","median.EXT",84.9312500000001,FALSE
"4105","20191025","scbdose",2,"a",7,"F","1","CB4856","puromycin","puromycin_0",0,"water","median.EXT",160.43125,TRUE
"4106","20191025","scbdose",2,"a",7,"F","10","N2","puromycin","puromycin_3",225,"water","median.EXT",-110.56875,FALSE
"4107","20191025","scbdose",2,"a",7,"F","11","N2","puromycin","puromycin_4",300,"water","median.EXT",-363.56875,TRUE
"4108","20191025","scbdose",2,"a",7,"F","2","CB4856","puromycin","puromycin_1",75,"water","median.EXT",129.43125,FALSE
"4109","20191025","scbdose",2,"a",7,"F","3","CB4856","puromycin","puromycin_2",150,"water","median.EXT",112.43125,FALSE
"4110","20191025","scbdose",2,"a",7,"F","4","CB4856","puromycin","puromycin_3",225,"water","median.EXT",-12.5687499999999,FALSE
"4111","20191025","scbdose",2,"a",7,"F","5","CB4856","puromycin","puromycin_4",300,"water","median.EXT",-147.56875,TRUE
"4112","20191025","scbdose",2,"a",7,"F","7","N2","puromycin","puromycin_0",0,"water","median.EXT",191.43125,TRUE
"4113","20191025","scbdose",2,"a",7,"F","8","N2","puromycin","puromycin_1",75,"water","median.EXT",92.4312500000001,FALSE
"4114","20191025","scbdose",2,"a",7,"F","9","N2","puromycin","puromycin_2",150,"water","median.EXT",46.4312500000001,FALSE
"4115","20191025","scbdose",2,"a",7,"G","1","CB4856","puromycin","puromycin_0",0,"water","median.EXT",164.43125,TRUE
"4116","20191025","scbdose",2,"a",7,"G","10","ECA1114","puromycin","puromycin_3",225,"water","median.EXT",-35.5687499999999,FALSE
"4117","20191025","scbdose",2,"a",7,"G","11","ECA1114","puromycin","puromycin_4",300,"water","median.EXT",-437.56875,TRUE
"4118","20191025","scbdose",2,"a",7,"G","2","CB4856","puromycin","puromycin_1",75,"water","median.EXT",172.93125,FALSE
"4119","20191025","scbdose",2,"a",7,"G","3","CB4856","puromycin","puromycin_2",150,"water","median.EXT",136.43125,FALSE
"4120","20191025","scbdose",2,"a",7,"G","4","CB4856","puromycin","puromycin_3",225,"water","median.EXT",-13.5687499999999,FALSE
"4121","20191025","scbdose",2,"a",7,"G","5","CB4856","puromycin","puromycin_4",300,"water","median.EXT",-190.06875,TRUE
"4122","20191025","scbdose",2,"a",7,"G","7","ECA1114","puromycin","puromycin_0",0,"water","median.EXT",155.93125,TRUE
"4123","20191025","scbdose",2,"a",7,"G","8","ECA1114","puromycin","puromycin_1",75,"water","median.EXT",113.43125,FALSE
"4124","20191025","scbdose",2,"a",7,"G","9","ECA1114","puromycin","puromycin_2",150,"water","median.EXT",146.93125,FALSE
"4125","20191025","scbdose",2,"a",7,"H","1","N2","puromycin","puromycin_0",0,"water","median.EXT",93.4312500000001,TRUE
"4126","20191025","scbdose",2,"a",7,"H","10","ECA232","puromycin","puromycin_3",225,"water","median.EXT",-116.56875,FALSE
"4127","20191025","scbdose",2,"a",7,"H","11","ECA232","puromycin","puromycin_4",300,"water","median.EXT",-246.56875,TRUE
"4128","20191025","scbdose",2,"a",7,"H","2","N2","puromycin","puromycin_1",75,"water","median.EXT",23.4312500000001,FALSE
"4129","20191025","scbdose",2,"a",7,"H","3","N2","puromycin","puromycin_2",150,"water","median.EXT",9.93125000000009,FALSE
"4130","20191025","scbdose",2,"a",7,"H","4","N2","puromycin","puromycin_3",225,"water","median.EXT",-195.56875,FALSE
"4131","20191025","scbdose",2,"a",7,"H","5","N2","puromycin","puromycin_4",300,"water","median.EXT",-272.56875,TRUE
"4132","20191025","scbdose",2,"a",7,"H","7","ECA232","puromycin","puromycin_0",0,"water","median.EXT",177.43125,TRUE
"4133","20191025","scbdose",2,"a",7,"H","8","ECA232","puromycin","puromycin_1",75,"water","median.EXT",43.4312500000001,FALSE
"4134","20191025","scbdose",2,"a",7,"H","9","ECA232","puromycin","puromycin_2",150,"water","median.EXT",107.43125,FALSE
"4135","20191025","scbdose",2,"a",16,"A","1","N2","amsacrine","amsacrine_0",0,"DMSO","median.EXT",47.635416666668,TRUE
"4136","20191025","scbdose",2,"a",16,"A","2","N2","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-78.8645833333307,TRUE
"4137","20191025","scbdose",2,"a",16,"A","3","N2","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-126.36458333333,FALSE
"4138","20191025","scbdose",2,"a",16,"A","7","CB4856","amsacrine","amsacrine_0",0,"DMSO","median.EXT",144.635416666666,TRUE
"4139","20191025","scbdose",2,"a",16,"A","8","CB4856","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",73.6354166666665,TRUE
"4140","20191025","scbdose",2,"a",16,"A","9","CB4856","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-25.3645833333335,FALSE
"4141","20191025","scbdose",2,"a",16,"B","1","ECA232","amsacrine","amsacrine_0",0,"DMSO","median.EXT",160.635416666666,TRUE
"4142","20191025","scbdose",2,"a",16,"B","2","ECA232","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-40.8645833333335,TRUE
"4143","20191025","scbdose",2,"a",16,"B","3","ECA232","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-124.364583333333,FALSE
"4144","20191025","scbdose",2,"a",16,"B","7","ECA1114","amsacrine","amsacrine_0",0,"DMSO","median.EXT",154.635416666666,TRUE
"4145","20191025","scbdose",2,"a",16,"B","8","ECA1114","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-11.8645833333335,TRUE
"4146","20191025","scbdose",2,"a",16,"B","9","ECA1114","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-185.364583333334,FALSE
"4147","20191025","scbdose",2,"a",16,"C","1","ECA232","amsacrine","amsacrine_0",0,"DMSO","median.EXT",110.135416666667,TRUE
"4148","20191025","scbdose",2,"a",16,"C","2","ECA232","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",2.6354166666665,TRUE
"4149","20191025","scbdose",2,"a",16,"C","3","ECA232","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-97.3645833333335,FALSE
"4150","20191025","scbdose",2,"a",16,"C","7","N2","amsacrine","amsacrine_0",0,"DMSO","median.EXT",116.635416666667,TRUE
"4151","20191025","scbdose",2,"a",16,"C","8","N2","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-74.8645833333335,TRUE
"4152","20191025","scbdose",2,"a",16,"C","9","N2","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-249.364583333334,FALSE
"4153","20191025","scbdose",2,"a",16,"D","1","ECA1114","amsacrine","amsacrine_0",0,"DMSO","median.EXT",154.635416666666,TRUE
"4154","20191025","scbdose",2,"a",16,"D","2","ECA1114","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",31.6354166666665,TRUE
"4155","20191025","scbdose",2,"a",16,"D","3","ECA1114","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-106.864583333333,FALSE
"4156","20191025","scbdose",2,"a",16,"D","7","CB4856","amsacrine","amsacrine_0",0,"DMSO","median.EXT",177.135416666666,TRUE
"4157","20191025","scbdose",2,"a",16,"D","8","CB4856","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",75.1354166666665,TRUE
"4158","20191025","scbdose",2,"a",16,"D","9","CB4856","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-56.3645833333335,FALSE
"4159","20191025","scbdose",2,"a",16,"E","1","ECA1114","amsacrine","amsacrine_0",0,"DMSO","median.EXT",152.635416666666,TRUE
"4160","20191025","scbdose",2,"a",16,"E","2","ECA1114","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-50.3645833333335,TRUE
"4161","20191025","scbdose",2,"a",16,"E","3","ECA1114","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-121.364583333333,FALSE
"4162","20191025","scbdose",2,"a",16,"E","7","ECA232","amsacrine","amsacrine_0",0,"DMSO","median.EXT",95.6354166666665,TRUE
"4163","20191025","scbdose",2,"a",16,"E","8","ECA232","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-58.3645833333335,TRUE
"4164","20191025","scbdose",2,"a",16,"E","9","ECA232","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-122.364583333333,FALSE
"4165","20191025","scbdose",2,"a",16,"F","1","CB4856","amsacrine","amsacrine_0",0,"DMSO","median.EXT",225.635416666666,TRUE
"4166","20191025","scbdose",2,"a",16,"F","2","CB4856","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",126.135416666667,TRUE
"4167","20191025","scbdose",2,"a",16,"F","3","CB4856","amsacrine","amsacrine_2",25,"DMSO","median.EXT",4.6354166666665,FALSE
"4168","20191025","scbdose",2,"a",16,"F","7","N2","amsacrine","amsacrine_0",0,"DMSO","median.EXT",-24.8645833333335,TRUE
"4169","20191025","scbdose",2,"a",16,"F","8","N2","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-49.3645833333335,TRUE
"4170","20191025","scbdose",2,"a",16,"F","9","N2","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-192.364583333334,FALSE
"4171","20191025","scbdose",2,"a",16,"G","1","CB4856","amsacrine","amsacrine_0",0,"DMSO","median.EXT",159.635416666666,TRUE
"4172","20191025","scbdose",2,"a",16,"G","2","CB4856","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",82.6354166666665,TRUE
"4173","20191025","scbdose",2,"a",16,"G","3","CB4856","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-3.3645833333335,FALSE
"4174","20191025","scbdose",2,"a",16,"G","7","ECA1114","amsacrine","amsacrine_0",0,"DMSO","median.EXT",119.635416666667,TRUE
"4175","20191025","scbdose",2,"a",16,"G","8","ECA1114","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-24.8645833333335,TRUE
"4176","20191025","scbdose",2,"a",16,"G","9","ECA1114","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-161.364583333334,FALSE
"4177","20191025","scbdose",2,"a",16,"H","1","N2","amsacrine","amsacrine_0",0,"DMSO","median.EXT",-4.3645833333335,TRUE
"4178","20191025","scbdose",2,"a",16,"H","2","N2","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-76.3645833333335,TRUE
"4179","20191025","scbdose",2,"a",16,"H","3","N2","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-80.8645833333335,FALSE
"4180","20191025","scbdose",2,"a",16,"H","7","ECA232","amsacrine","amsacrine_0",0,"DMSO","median.EXT",119.635416666667,TRUE
"4181","20191025","scbdose",2,"a",16,"H","8","ECA232","amsacrine","amsacrine_1",12.5,"DMSO","median.EXT",-11.8645833333335,TRUE
"4182","20191025","scbdose",2,"a",16,"H","9","ECA232","amsacrine","amsacrine_2",25,"DMSO","median.EXT",-175.364583333334,FALSE
"4183","20191025","scbdose",2,"b",2,"A","1","N2","bleomycin","bleomycin_0",0,"water","median.EXT",535.78125,TRUE
"4184","20191025","scbdose",2,"b",2,"A","10","CB4856","bleomycin","bleomycin_3",12.5,"water","median.EXT",-151.71875,TRUE
"4185","20191025","scbdose",2,"b",2,"A","11","CB4856","bleomycin","bleomycin_4",25,"water","median.EXT",-281.71875,FALSE
"4186","20191025","scbdose",2,"b",2,"A","2","N2","bleomycin","bleomycin_1",3.125,"water","median.EXT",-24.21875,FALSE
"4187","20191025","scbdose",2,"b",2,"A","3","N2","bleomycin","bleomycin_2",6.25,"water","median.EXT",-410.71875,FALSE
"4188","20191025","scbdose",2,"b",2,"A","4","N2","bleomycin","bleomycin_3",12.5,"water","median.EXT",-337.21875,TRUE
"4189","20191025","scbdose",2,"b",2,"A","5","N2","bleomycin","bleomycin_4",25,"water","median.EXT",-340.21875,FALSE
"4190","20191025","scbdose",2,"b",2,"A","7","CB4856","bleomycin","bleomycin_0",0,"water","median.EXT",617.28125,TRUE
"4191","20191025","scbdose",2,"b",2,"A","8","CB4856","bleomycin","bleomycin_1",3.125,"water","median.EXT",345.28125,FALSE
"4192","20191025","scbdose",2,"b",2,"A","9","CB4856","bleomycin","bleomycin_2",6.25,"water","median.EXT",293.78125,FALSE
"4193","20191025","scbdose",2,"b",2,"B","1","ECA232","bleomycin","bleomycin_0",0,"water","median.EXT",622.28125,TRUE
"4194","20191025","scbdose",2,"b",2,"B","10","ECA1114","bleomycin","bleomycin_3",12.5,"water","median.EXT",-337.21875,TRUE
"4195","20191025","scbdose",2,"b",2,"B","11","ECA1114","bleomycin","bleomycin_4",25,"water","median.EXT",-435.71875,FALSE
"4196","20191025","scbdose",2,"b",2,"B","2","ECA232","bleomycin","bleomycin_1",3.125,"water","median.EXT",55.28125,FALSE
"4197","20191025","scbdose",2,"b",2,"B","3","ECA232","bleomycin","bleomycin_2",6.25,"water","median.EXT",-102.21875,FALSE
"4198","20191025","scbdose",2,"b",2,"B","4","ECA232","bleomycin","bleomycin_3",12.5,"water","median.EXT",-254.71875,TRUE
"4199","20191025","scbdose",2,"b",2,"B","5","ECA232","bleomycin","bleomycin_4",25,"water","median.EXT",-377.71875,FALSE
"4200","20191025","scbdose",2,"b",2,"B","7","ECA1114","bleomycin","bleomycin_0",0,"water","median.EXT",659.28125,TRUE
"4201","20191025","scbdose",2,"b",2,"B","8","ECA1114","bleomycin","bleomycin_1",3.125,"water","median.EXT",-107.71875,FALSE
"4202","20191025","scbdose",2,"b",2,"B","9","ECA1114","bleomycin","bleomycin_2",6.25,"water","median.EXT",-192.71875,FALSE
"4203","20191025","scbdose",2,"b",2,"C","1","ECA232","bleomycin","bleomycin_0",0,"water","median.EXT",656.78125,TRUE
"4204","20191025","scbdose",2,"b",2,"C","10","N2","bleomycin","bleomycin_3",12.5,"water","median.EXT",-306.71875,TRUE
"4205","20191025","scbdose",2,"b",2,"C","11","N2","bleomycin","bleomycin_4",25,"water","median.EXT",-406.71875,FALSE
"4206","20191025","scbdose",2,"b",2,"C","2","ECA232","bleomycin","bleomycin_1",3.125,"water","median.EXT",20.28125,FALSE
"4207","20191025","scbdose",2,"b",2,"C","3","ECA232","bleomycin","bleomycin_2",6.25,"water","median.EXT",-133.71875,FALSE
"4208","20191025","scbdose",2,"b",2,"C","4","ECA232","bleomycin","bleomycin_3",12.5,"water","median.EXT",-207.71875,TRUE
"4209","20191025","scbdose",2,"b",2,"C","5","ECA232","bleomycin","bleomycin_4",25,"water","median.EXT",-370.71875,FALSE
"4210","20191025","scbdose",2,"b",2,"C","7","N2","bleomycin","bleomycin_0",0,"water","median.EXT",644.28125,TRUE
"4211","20191025","scbdose",2,"b",2,"C","8","N2","bleomycin","bleomycin_1",3.125,"water","median.EXT",-288.21875,FALSE
"4212","20191025","scbdose",2,"b",2,"C","9","N2","bleomycin","bleomycin_2",6.25,"water","median.EXT",-111.71875,FALSE
"4213","20191025","scbdose",2,"b",2,"D","1","ECA1114","bleomycin","bleomycin_0",0,"water","median.EXT",582.28125,TRUE
"4214","20191025","scbdose",2,"b",2,"D","10","CB4856","bleomycin","bleomycin_3",12.5,"water","median.EXT",-4.71874999999999,TRUE
"4215","20191025","scbdose",2,"b",2,"D","11","CB4856","bleomycin","bleomycin_4",25,"water","median.EXT",-363.71875,FALSE
"4216","20191025","scbdose",2,"b",2,"D","2","ECA1114","bleomycin","bleomycin_1",3.125,"water","median.EXT",20.78125,FALSE
"4217","20191025","scbdose",2,"b",2,"D","3","ECA1114","bleomycin","bleomycin_2",6.25,"water","median.EXT",-238.71875,FALSE
"4218","20191025","scbdose",2,"b",2,"D","4","ECA1114","bleomycin","bleomycin_3",12.5,"water","median.EXT",-390.21875,TRUE
"4219","20191025","scbdose",2,"b",2,"D","5","ECA1114","bleomycin","bleomycin_4",25,"water","median.EXT",-420.71875,FALSE
"4220","20191025","scbdose",2,"b",2,"D","7","CB4856","bleomycin","bleomycin_0",0,"water","median.EXT",653.28125,TRUE
"4221","20191025","scbdose",2,"b",2,"D","8","CB4856","bleomycin","bleomycin_1",3.125,"water","median.EXT",450.28125,FALSE
"4222","20191025","scbdose",2,"b",2,"D","9","CB4856","bleomycin","bleomycin_2",6.25,"water","median.EXT",237.78125,FALSE
"4223","20191025","scbdose",2,"b",2,"E","1","ECA1114","bleomycin","bleomycin_0",0,"water","median.EXT",667.78125,TRUE
"4224","20191025","scbdose",2,"b",2,"E","10","ECA232","bleomycin","bleomycin_3",12.5,"water","median.EXT",-242.71875,TRUE
"4225","20191025","scbdose",2,"b",2,"E","11","ECA232","bleomycin","bleomycin_4",25,"water","median.EXT",-383.21875,FALSE
"4226","20191025","scbdose",2,"b",2,"E","2","ECA1114","bleomycin","bleomycin_1",3.125,"water","median.EXT",32.78125,FALSE
"4227","20191025","scbdose",2,"b",2,"E","3","ECA1114","bleomycin","bleomycin_2",6.25,"water","median.EXT",-280.71875,FALSE
"4228","20191025","scbdose",2,"b",2,"E","4","ECA1114","bleomycin","bleomycin_3",12.5,"water","median.EXT",-360.21875,TRUE
